"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1970697765953982739","Wed Sep 24 03:52:15 +0000 2025","0","levei ban de 10h do chat do mlbb de graça que jogo infeliz","1970697765953982739","","","pt","","0","1","0","https://x.com/undefined/status/1970697765953982739","1296166102754562049",
"1970697661981532573","Wed Sep 24 03:51:51 +0000 2025","9","燭心 MLBB 9周年記念イベントスキン このスキンシリーズ可愛い 他の３人もぜひ描いていきたい⊂(ᴖ ̫ᴖ )⊃ #モバレジ絵 https://t.co/46c3lHE4dW","1970697661981532573","https://pbs.twimg.com/media/G1lTEf1aoAEF3hv.jpg","","ja","","0","0","4","https://x.com/undefined/status/1970697661981532573","1485216986296885251",
"1970697290861171123","Wed Sep 24 03:50:22 +0000 2025","0","#jubel #mlbb #jualbeli #zonauangᅠᅠ","1970697290861171123","","","qht","","0","0","0","https://x.com/undefined/status/1970697290861171123","1575079953984782337",
"1970696897502552506","Wed Sep 24 03:48:48 +0000 2025","0","Magic Chess: Go Go (MCGG) is a new Auto Battler game developed by the original MLBB team! Thank you for your love and support of Magic Crystal: Rune and thank you for your patience! Magic Crystal: Rune returns on 09/24! A fairer and more exciting competitive system awaits you! https://t.co/8bO1j4vAT7","1970696897502552506","https://pbs.twimg.com/media/G1lSXtoaoAgISi2.jpg","","en","","0","0","0","https://x.com/undefined/status/1970696897502552506","1844673202431438848",
"1970696441237737688","Wed Sep 24 03:47:00 +0000 2025","0","morningggg WTS STARLIGHT OKTOBER (YVE) 1 sl basic Rp.30.000 2 sl basic Rp.59.000 : gopay/dana/shopee pay dm atau langsung contact aku disini yaa https://t.co/I4nOP2ravh t. wts wtb starlight sl card Oktober yve wdp diamond mlbb #zonauang https://t.co/mxHpVfMIF4","1970696441237737688","https://pbs.twimg.com/media/G1lR-A2a4AEqgfc.jpg","","en","","0","0","0","https://x.com/undefined/status/1970696441237737688","1594344327760973824",
"1970695315805348342","Wed Sep 24 03:46:32 +0000 2025","0","@cerlries hok kak udah ga ikutin mlbb jujur ‍️","1970696324757758230","","cerlries","in","","0","0","0","https://x.com/undefined/status/1970696324757758230","1841510103855579136",
"1970695884783657004","Wed Sep 24 03:44:47 +0000 2025","0","i wantto play mlbb again i heard theres yuri but i dont wanna be an extremely generic southeast asian teen thingy im basic enough as a human hhregegefgg explodes","1970695884783657004","","","en","","1","0","0","https://x.com/undefined/status/1970695884783657004","1913499553262972928",
"1970694246765396159","Wed Sep 24 03:38:16 +0000 2025","0"," The wait is over 𝐘𝐯𝐞 𝐅𝐥𝐚𝐦𝐞 𝐋𝐨𝐭𝐮𝐬 is here as the 𝐎𝐜𝐭𝐨𝐛𝐞𝐫 𝐒𝐭𝐚𝐫𝐥𝐢𝐠𝐡𝐭 skin! Power up your MLBB experience with the this month's StarLight. Top up now at https://t.co/B89nTXF3dt Get rewarded at https://t.co/WCSLawADMO https://t.co/Bou8ve18Uk","1970694246765396159","https://pbs.twimg.com/media/G1lORjSaYAAtljO.jpg","","en","","0","0","0","https://x.com/undefined/status/1970694246765396159","1885329722256842752",
"1970691841357124088","Wed Sep 24 03:30:03 +0000 2025","1","@Runa_MLBB 俺、ずっと新シーズン始まった時の 前シーズンの振り返りのやつ 出てこなくて、あっさりなんやがww","1970692176167530803","","Runa_MLBB","ja","","0","1","0","https://x.com/undefined/status/1970692176167530803","1929443870548574208",
"1970691841357124088","Wed Sep 24 03:28:43 +0000 2025","4","なんか、レジェンドとかに到達した時のエフェクトでないのはなんで？？ いつからかずっと出なくなった どうやったら出るようになりますか？ https://t.co/FIrqTht0hr","1970691841357124088","https://pbs.twimg.com/media/G1lNyDgaoAUGRNe.jpg","","ja","","0","1","0","https://x.com/undefined/status/1970691841357124088","795925982339153920",
