"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1913625682757996669","Sat Apr 19 16:09:03 +0000 2025","0","@barcastuff_idn Baloondor Rapinha dikolongin anj wkwkwkw malah kasar ","1913625903751708803","","barcastuff_idn","in","","0","0","0","https://x.com/undefined/status/1913625903751708803","776118019932028928",
"1900963635423252940","Sat Mar 15 21:16:10 +0000 2025","0","@overthinkgirl8 @mountvek1li Mudryk baloondor alcak","1901019615959904643","","whysolove7","in","","0","1","0","https://x.com/undefined/status/1901019615959904643","1829493560535642113",
"1899594371286393209","Wed Mar 12 00:09:46 +0000 2025","0","@YudistiraAN95 @kakdeo @idextratime kalo barca atau madrid dh kliatan kalo psg siapa yg bawa baloondor?","1899613753286729730","","YudistiraAN95","in","","0","1","0","https://x.com/undefined/status/1899613753286729730","964682662345457664",
"1899594569995416050","Tue Mar 11 22:53:32 +0000 2025","0","Salah baloondor season ","1899594569995416050","","","in","","0","1","0","https://x.com/undefined/status/1899594569995416050","900963418986786816",
"1895658724053934081","Wed Mar 05 00:46:22 +0000 2025","0","@lukasyakobus @realmadridindo1 Fans tolol argumen tolol club tolol. Lu kira barca ga pernah dibantai Madrid di kandang? Kalo bahas skor semua kemenangan/kekalahan udah pernah dirasakan madrid/barca. Tapi 15x UCL 36x Laliga bisa ga? Apalagi Trofi FIFA Club of the Century belum lagi super baloondor https://t.co/180ZZnZn0I","1897086249133121693","https://pbs.twimg.com/media/GlPN4kFa4AE_0eQ.jpg","lukasyakobus","in","","0","0","0","https://x.com/undefined/status/1897086249133121693","776118019932028928",
"1893728651272761654","Mon Feb 24 08:06:20 +0000 2025","0","@salvadorcimbom dunyanin en iyi pyuncusu suan net baloondor almali","1893935478077890847","","salvadorcimbom","in","","0","0","0","https://x.com/undefined/status/1893935478077890847","1532297075035099136",
"1890293898507133390","Fri Feb 14 06:56:45 +0000 2025","1","Jaman modric baloondor aja sbnrnya banyak yg kontra jg cuman modric GABACOT kayak si KAMPUNG ini","1890294090048401443","","rizz_qq","in","","0","1","0","https://x.com/undefined/status/1890294090048401443","1841529134474002432",
"1888092845422297404","Sat Feb 08 05:42:15 +0000 2025","0","@idextratime Masih ad yg mau belain ni orang soal baloondor kmrn? ","1888101014672392660","","idextratime","in","","0","0","0","https://x.com/undefined/status/1888101014672392660","475749973",
"1887837450095202733","Fri Feb 07 16:53:12 +0000 2025","2","@idextratime sederhana tapi lebih bergengsi best men player &gt;&gt; baloondor","1887907476269580585","","idextratime","in","","0","0","0","https://x.com/undefined/status/1887907476269580585","1342983191112519680",
"1887492399519224136","Thu Feb 06 13:23:50 +0000 2025","0","2026 baloondor winnee yusuf demir","1887492399519224136","","","in","","0","0","0","https://x.com/undefined/status/1887492399519224136","1669774399770165284",
"1886440980586619263","Mon Feb 03 16:01:26 +0000 2025","0","@mancityroom Cuman vini yg bisa lawan karna vini dapat best men player. Best men player &gt;&gt;&gt;&gt;&gt; baloondor","1886444895176683862","","mancityroom","in","","0","0","0","https://x.com/undefined/status/1886444895176683862","1342983191112519680",
"1886270501783519270","Mon Feb 03 15:44:35 +0000 2025","0","@realmadridindo1 Masuk doang gk juara. Hehe canda. Best men player &gt;&gt;&gt;&gt; baloondor ","1886440656463351965","","realmadridindo1","in","","0","0","0","https://x.com/undefined/status/1886440656463351965","1342983191112519680",
"1885316207756402827","Fri Jan 31 20:36:22 +0000 2025","0","@realmadridindo1 loh? Bukannya lebih bergengsi best men player dibanding baloondor? ","1885426920399266118","","realmadridindo1","in","","0","0","0","https://x.com/undefined/status/1885426920399266118","1342983191112519680",
"1875412310296293847","Sat Jan 04 13:16:36 +0000 2025","1","@The_RedsIndo Kolom komen bnyak bgt yg ngarepin salah menang baloondor. Satupun gk ada yg bahas berharap mosalah menang best men player Kesimpulannya apa mit? ","1875531777475015035","","The_RedsIndo","in","","1","0","0","https://x.com/undefined/status/1875531777475015035","1342983191112519680",
"1874742496154313018","Fri Jan 03 04:56:20 +0000 2025","0","@sahdane_ @realmadridindo1 Ya udah sih gk peduli jugaa. Yg penting rodri deserve baloondor wkwkwk","1875043496777900438","","sahdane_","in","","0","1","0","https://x.com/undefined/status/1875043496777900438","1342983191112519680",
"1874742496154313018","Fri Jan 03 00:33:32 +0000 2025","1","@realmadridindo1 Otak demit dmna sih. Pernyataan yg gk ada kontroversi gni aja bisa dipelintir dikolom komen. Apa yg salah dr omongan rodri? Yg vote jurnalis yg sama dengan dia menang 5 kali baloondor. ","1874977359977394636","","realmadridindo1","in","","0","2","0","https://x.com/undefined/status/1874977359977394636","1342983191112519680",
"1874786623638147358","Thu Jan 02 13:29:57 +0000 2025","33","@idextratime Loh loh bukannya udh dapat best men player? Kok fan vini masih nangis nangis aja ngemis baloondor ","1874810365047160870","","idextratime","in","","0","1","0","https://x.com/undefined/status/1874810365047160870","1342983191112519680",
"1873446413121781877","Sun Dec 29 19:12:51 +0000 2024","0","@LFC Salah Baloondor","1873447104959705236","","LFC","in","","0","0","0","https://x.com/undefined/status/1873447104959705236","1142812674838994946",
"1870508644644855938","Sun Dec 22 18:15:58 +0000 2024","0","@rysblncs @gvaldiol K4r51m dibawa santai aja kalik Boleh menormalisasikan akun beliau tp gk terima kalo dibanter balik Penganut best mens award &gt;&gt;&gt; baloondor wkwkwk","1870896074619285792","","rysblncs","in","","0","1","0","https://x.com/undefined/status/1870896074619285792","1342983191112519680",
"1869131201623302618","Thu Dec 19 00:24:36 +0000 2024","0","@BarCk_14 @idextratime Kalo ada yg blg bgusan fifa best men lebih baik drpd baloondor iyain aja drpd tantrum Sekelas jorginho aja ez dapat piala begini wkwkwk","1869539293846446446","","BarCk_14","in","","0","0","0","https://x.com/undefined/status/1869539293846446446","1342983191112519680",
"1869257617710924102","Wed Dec 18 23:41:11 +0000 2024","0","@idextratime Bnyk yg blg bdorprize kurang bergengsi ama piala real ini. Ya gpp . Yg penting rodri yg dpt bdorprize itu jauh dilubuk hati juga ngeliat piala ini biasa aja dibanding baloondor ","1869528366153609529","","idextratime","in","","0","0","0","https://x.com/undefined/status/1869528366153609529","1342983191112519680",
"1866798288760082618","Wed Dec 11 10:52:50 +0000 2024","0","Best long shot karim Benzema @EASFCMOBILE fcmobile baloondor https://t.co/PWzOz8Ax0d","1866798288760082618","https://pbs.twimg.com/ext_tw_video_thumb/1866797936644108288/pu/img/2iEMP3TKZS7-8BCx.jpg","","in","","0","0","0","https://x.com/undefined/status/1866798288760082618","2938085167",
"1860206743613243790","Sat Nov 23 14:53:06 +0000 2024","0","@idextratime Bertahun tahun dapat baloondor Bertahun tahun dapat ucl. Kebakaran cuman krna vini gak dapat balondoor. Mental ","1860335774388101138","","idextratime","in","","0","0","0","https://x.com/undefined/status/1860335774388101138","1342983191112519680",
"1860161979681591652","Sat Nov 23 03:22:30 +0000 2024","0","Fakta kalau klub suci udah ogah bahas baloondor tapi tiap saat bahas baloondor. ","1860161979681591652","","","in","","0","0","0","https://x.com/undefined/status/1860161979681591652","1342983191112519680",
"1853454331636277559","Tue Nov 05 10:08:57 +0000 2024","0","@spana_Konki Mwamba kachukua hadi baloondor https://t.co/KuxIC6u2li","1853741283304415252","https://pbs.twimg.com/media/GbnP33xWoAAGBIg.jpg","spana_Konki","in","","0","0","0","https://x.com/undefined/status/1853741283304415252","415145993",
"1852359832394924042","Fri Nov 01 14:39:33 +0000 2024","0","Makan enak nih dari tadi ngepost soal man united mulu ada tuh tim biru langit pemainnya dapet baloondor di kacangin","1852359832394924042","","","in","","0","0","0","https://x.com/undefined/status/1852359832394924042","782946523067711489",
"1851287814677414109","Tue Oct 29 15:39:44 +0000 2024","0","Ada yang dapet baloondor tapi media lebih pilih ngangkat berita dari tim yang lagi nyari pelatih ","1851287814677414109","","","in","","0","0","0","https://x.com/undefined/status/1851287814677414109","782946523067711489",
"1851079539906265437","Tue Oct 29 01:52:08 +0000 2024","0","lebih layak fede valverde daripada siapapun#baloondor","1851079539906265437","","","in","","0","0","0","https://x.com/undefined/status/1851079539906265437","1578366685693628416",
"1850611163811533200","Sun Oct 27 19:00:29 +0000 2024","0","@leminafetistii Baloondor seneye kerem babada","1850613558914228370","","leminafetistii","in","","0","0","0","https://x.com/undefined/status/1850613558914228370","1709150787790663680",
"1850281386198044881","Sun Oct 27 00:25:21 +0000 2024","4","@FaktaSepakbola Lawak vini kalau menang baloondor lawak banget","1850332925881209060","","FaktaSepakbola","in","","0","0","0","https://x.com/undefined/status/1850332925881209060","1456956644189818880",
