"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1986059476726939972","Wed Nov 05 13:14:13 +0000 2025","0"," Blissoo kan jisoo itu sendiri YA KITA JG TAU EGE LAH WONG BIAS LU SAMA BIAS GUE ITU ORG YG SAMA!!! Mslhnya tu cape anjir ga didengar. BLISSOO TU UDH 11 12 KAYA DPR GAMAU DENGERIN SUARA RAKYAT!!!","1986059476726939972","","","in","","0","0","0","https://x.com/undefined/status/1986059476726939972","1713851546755383296",
"1975822604301967648","Wed Nov 05 13:14:12 +0000 2025","0","@DsSupriyady @grok @prabowo @bang_dasco @DPR_RI @DokterTifa @rahmasarita @kumparan @geloraco @OposisiCerdas @BEMUI_Official @UGMYogyakarta @jokowi @KPK_RI @Fahrihamzah @SianiparRismon @Dennysiregar7 @ch_chotimah2 @ajengcute16__ @antikorupsi @sahabatICW @TRANS7 @KPAI_official @Kemenag_RI @DarsAlexandra1 @muhammadiyah @cakimiNOW @DamaiHariLubis @Transmart_IND @PT_Transjakarta @salam4jari @kemenbud @marlina_idha @YLKI_ID @KomnasPerempuan #Timbul kumat ketane kadang beras kadang ketan jika berhadapan dengan guru dan metor politiknya jadi Ketan ( e..n)","1986059472675193004","","DsSupriyady","in","","0","1","0","https://x.com/undefined/status/1986059472675193004","1604088193196109826",
"1986059416677024015","Wed Nov 05 13:13:58 +0000 2025","0","MKD DPR Vonis Ahmad Sahroni Nafa Urbach Eko Patrio Langgar Etik; Uya Kuya Tak Salah Selengkapnya &gt;&gt;&gt; https://t.co/5HkaVFh32U https://t.co/5HkaVFh32U","1986059416677024015","","","in","","0","0","0","https://x.com/undefined/status/1986059416677024015","1415167629732446208",
"1985509857345331672","Wed Nov 05 13:13:55 +0000 2025","0","@sharpandshark Yg jabat Minimal sarjana yg cerdas ngerti arti DPR itu sendiri...","1986059402923966606","","sharpandshark","in","","0","0","0","https://x.com/undefined/status/1986059402923966606","1448119292789248002",
"1985967152340545934","Wed Nov 05 13:12:24 +0000 2025","1","@NarasiNewsroom 2029 DPR RI pakai AI aja https://t.co/K9ZWE96IIB","1986059020076240957","https://pbs.twimg.com/media/G4_mJ0RagAAOFty.jpg","NarasiNewsroom","in","","0","0","1","https://x.com/undefined/status/1986059020076240957","1763577643021266944",
"1985961890456223806","Wed Nov 05 13:12:06 +0000 2025","0","@alisyarief Menunggu tindak lanjut DPR MPR RI seperti apa. Atau DPR MPR RI akan tetap membiarkan pelanggar konstitusi melenggang dengan nyaman dan aman tanpa ada tindak lanjut. Atau baru akan bertindak setelah seperti Nepal? ","1986058944050266463","","alisyarief","in","","0","0","0","https://x.com/undefined/status/1986058944050266463","1971473146982350849",
"1986058539778150863","Wed Nov 05 13:10:29 +0000 2025","0","TIDAK ADA YANG DIBERHENTIKAN Nafa Urbach melanggar kode etik divonis non aktif 3 bln. Eko Patrio melanggar kode etik divonis non aktif 4 bln. Ahmad Sahroni melanggar kode etik divonis non aktif 6 bln. Uya Kuya tdk melanggar kode etik aktif kembali sbg anggota DPR RI. https://t.co/FIwJ8SJGke","1986058539778150863","https://pbs.twimg.com/media/G4_lt5rbkAAgsOy.jpg","","in","","0","0","0","https://x.com/undefined/status/1986058539778150863","1667088705180561409",
"1985983389133127748","Wed Nov 05 13:10:01 +0000 2025","0","@Ary_PrasKe2 Knapa gk d pecat...cerminan Dpr sarang koruptor...anggota Dpr gk bermoral dan gk punya etika","1986058421461041323","","Ary_PrasKe2","in","","0","0","0","https://x.com/undefined/status/1986058421461041323","1587016037895053313",
"1986058301575200893","Wed Nov 05 13:09:32 +0000 2025","0","@prabowo lebih mementingkan bayar utang Whoosh pakai APBN daripada bangun sarana di pelosok negara. Cc @DPR_RI @Gerindra @Fraksi_Gerindra @bang_dasco","1986058301575200893","","prabowo","in","","0","0","0","https://x.com/undefined/status/1986058301575200893","1592694177967456257",
"1985986709964861846","Wed Nov 05 13:09:27 +0000 2025","0","@anncrumbies RIDHO BGT LAH KAK GILAK AJH YG GK RIDHO KU LEMPAR KE GEDUNG DPR https://t.co/kLcLyN3UmT","1986058277055262850","https://pbs.twimg.com/media/G4_led1b0AAK1Bs.jpg","anncrumbies","in","","0","0","0","https://x.com/undefined/status/1986058277055262850","1463871768322396160",
"1986057970069938488","Wed Nov 05 13:08:13 +0000 2025","0","Ini dpr..ngawurr","1986057970069938488","","","in","","0","0","0","https://x.com/undefined/status/1986057970069938488","528187589",
"1986057698216145348","Wed Nov 05 13:07:09 +0000 2025","0","Janjatiya Gaurav Varsh Pakhwada | 05 Nov 2025 Scientists from ICAR DPR visited Utnoor (Adilabad) &amp; Pispulla (Nirmal) Telangana to promote tribal art forms like Mahua Laddu &amp; bamboo crafts. #BirsaMunda150 #EmpoweringTribalsViksitBharat #OneICAR @AgriGoI @icarindia https://t.co/XSCsL9bO2y","1986057698216145348","https://pbs.twimg.com/media/G4_k0qEaUAAp7m3.jpg","","in","","0","0","0","https://x.com/undefined/status/1986057698216145348","1292709129018994689",
"1986057610077037042","Wed Nov 05 13:06:48 +0000 2025","0","DPR panggung sandiwara","1986057610077037042","","","in","","0","0","0","https://x.com/undefined/status/1986057610077037042","1365536831601745923",
"1986057542817268037","Wed Nov 05 13:06:32 +0000 2025","0","Mutual sy yg demen dpr Ian siapa y lupa lg unamenya","1986057542817268037","","","in","","0","0","0","https://x.com/undefined/status/1986057542817268037","1139159796844679168",
"1985978282630955368","Wed Nov 05 13:06:29 +0000 2025","0","@Syarman59 @KPK_RI Jika @DPR_RI mndukung gmn coba?","1986057531047948797","","Syarman59","in","","0","0","0","https://x.com/undefined/status/1986057531047948797","1603701755115470848",
"1975822604301967648","Wed Nov 05 13:06:28 +0000 2025","0","@grok @wibisonoys @prabowo @bang_dasco @DPR_RI @DokterTifa @rahmasarita @kumparan @geloraco @OposisiCerdas @BEMUI_Official @UGMYogyakarta @jokowi @KPK_RI @Fahrihamzah @SianiparRismon @Dennysiregar7 @ch_chotimah2 @ajengcute16__ @antikorupsi @sahabatICW @TRANS7 @KPAI_official @Kemenag_RI @DarsAlexandra1 @muhammadiyah @cakimiNOW @DamaiHariLubis @Transmart_IND @PT_Transjakarta @salam4jari @kemenbud @marlina_idha @YLKI_ID @KomnasPerempuan Ambil tanggung jawab mengamankan kasus dugaan mark up/Korupsi dan penyalah gunaan wewenang yg dilakukan @jokowi dkk? Tanggung jawab yg di ambil bukan utk mengusut kerugian negara bukan utk kepentingan mencari jawaban atas dugaan penyelewengan uang rakyat. https://t.co/eFboBmglZR","1986057526694310178","","DsSupriyady","in","","0","2","0","https://x.com/undefined/status/1986057526694310178","2926855970",
"1986043606663344270","Wed Nov 05 13:05:56 +0000 2025","1","@Franken_blues Bang ada anggota DPR yg ga disebut tuh... Padahal jejak digitalnya jelas","1986057393730716146","","Franken_blues","in","","0","1","0","https://x.com/undefined/status/1986057393730716146","88836394",
"1986003194070323354","Wed Nov 05 13:05:53 +0000 2025","0","@Muslim_AntiPKI9 Sdh lah DPR RI sdh masuk angin cuma d demo dan gruduk rakyat rame br berbuat ","1986057382913556799","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/undefined/status/1986057382913556799","1587026855546486787",
"1986057342849515795","Wed Nov 05 13:05:44 +0000 2025","0","Bubarkan DPR. Gak guna. Nyari member aja gak becus apalagi ngurus rakyat.","1986057342849515795","","","in","","0","0","0","https://x.com/undefined/status/1986057342849515795","1841718943175856128",
"1986057288273313879","Wed Nov 05 13:05:31 +0000 2025","0","Alhamdulilah hari ini saya mewakili penyerahan program bantuan untuk Musholla Al-Muttaqin di Jakarta hasil kerja sama antara Kementerian Agama dan DPR RI. Bantuan ini diharapkan dapat mendukung kegiatan keagamaan dan sosial masyarakat sekaligus memperkuat peran rumah ibadah https://t.co/GOGvdTlXUx","1986057288273313879","https://pbs.twimg.com/media/G4_kkM5aQAAc9s_.jpg","","in","","0","0","0","https://x.com/undefined/status/1986057288273313879","854508665872670720",
"1985887462003261528","Wed Nov 05 13:04:47 +0000 2025","0","@susno2g @pertamina @bumn_idn @KementerianESDM @Danantara_ri @DPR_RI Bukan akibat etanol?","1986057105888182387","","susno2g","in","","0","0","0","https://x.com/undefined/status/1986057105888182387","1664602487469514752",
"1985915974810505632","Wed Nov 05 13:04:41 +0000 2025","1","@lacheriebon Orang-orang keras kerasan ini udah ngerasain ngewe ga sih kok bisa hal seenak itu bisa jadi perkara yang kaya berat banget.","1986057080206504063","","lacheriebon","in","","0","0","0","https://x.com/undefined/status/1986057080206504063","997786527638814720",
"1986056857627308358","Wed Nov 05 13:03:48 +0000 2025","0","158 Ketika Bung Karno Membubarkan DPR - SANG PELONTAR #sejarah #pembubar... https://t.co/pomgXKCdwU via @YouTube","1986056857627308358","","","in","","0","0","0","https://x.com/undefined/status/1986056857627308358","84545403",
"1985954358971023480","Wed Nov 05 13:03:15 +0000 2025","0","@yaniarsim @DPR_RI Klo diganti ya mutunya sama saja.","1986056717805994241","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1986056717805994241","1797257016676933632",
"1985954358971023480","Wed Nov 05 13:02:54 +0000 2025","0","@yaniarsim @DPR_RI Cuma dagelan sdh bisa ditebak sejak awal .. mereka dinonaktifkan krn utk meredam emosi rakyat pada waktu itu. Sdh ketaker sejak awal lah hal spt ini bakal terjadi sdh gk aneh di indonesia mah.","1986056630811894028","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1986056630811894028","1723566597951168512",
"1986056439815864825","Wed Nov 05 13:02:09 +0000 2025","0","Kapoksi Gerindra Komisi V DPR RI sekaligus Anggota Badan Anggaran DPR RI H. Danang Wicaksana Sulistya S.T. (DWS) menegaskan pentingnya peningkatan keamanan di seluruh perlintasan sebidang kereta api https://t.co/wk5cKhNYjF","1986056439815864825","https://pbs.twimg.com/media/G4_jzazbsAAN9XW.jpg","","in","","0","0","0","https://x.com/undefined/status/1986056439815864825","2916147380",
"1986055048317775973","Wed Nov 05 13:01:52 +0000 2025","0","@ssouvIaki ya udah bnr jadi dpr kan pengangg-","1986056370161090996","","ssouvIaki","in","","0","0","0","https://x.com/undefined/status/1986056370161090996","1975139204289142784",
"1985965122947629328","Wed Nov 05 13:01:37 +0000 2025","0","@SUARAKRISTEN1 @B3doel___ Ya karena mereka lolos dari sanksi pemecatan hak politik dan kelayakan mereka untuk menjabat sebagai anggota DPR RI tetap terjaga. Sanksi tersebut biasanya terkait pelanggaran etik atau administratif tapi pembebasan ini mengembalikan status quo. Syarat utama DPR diatur UU No.","1986056307670167798","","SUARAKRISTEN1","in","","0","1","0","https://x.com/undefined/status/1986056307670167798","1720665183188922368",
"1985922988739535007","Wed Nov 05 13:01:09 +0000 2025","0","@RantaiPersatuan Dengan adanya #RUUTransportasiOnline di DPR pengemudi dan penumpang makin berasa aman dan terlindungi","1986056190732984427","","RantaiPersatuan","in","","0","0","0","https://x.com/undefined/status/1986056190732984427","1772840804949856256",
"1985965122947629328","Wed Nov 05 13:01:08 +0000 2025","0","@B3doel___ Berarti mereka ini masih bisa jadi dewan / DPR RI @grok?","1986056186089857069","","B3doel___","in","","0","1","0","https://x.com/undefined/status/1986056186089857069","1527122829938139136",
"1986055980166316438","Wed Nov 05 13:00:19 +0000 2025","0","lucu banget sih kalo marah. dpr ian aja santai dibilang mirip komeng anjir malah ketawa tawa https://t.co/zB0Ohqjili","1986055980166316438","https://pbs.twimg.com/media/G4_jYmJbQAAcf7j.jpg","","in","","0","0","0","https://x.com/undefined/status/1986055980166316438","83760592",
"1986055627710582799","Wed Nov 05 12:58:55 +0000 2025","0","Pimpinan DPR terima aapirasi kepala desa .Fokus pada pegelolaan tanah desa dan program MBG https://t.co/W7yppW01ie","1986055627710582799","https://pbs.twimg.com/media/G4_jETNaAAAiKpt.jpg","","in","","0","0","0","https://x.com/undefined/status/1986055627710582799","1262157433780137984",
"1986055483174883425","Wed Nov 05 12:58:20 +0000 2025","0","Wakil Ketua Komisi X DPR RI Lalu Hadrian Irfani mendorong Kemendikdasmen menyiapkan langkah strategis mendukung langkah Presiden Prabowo yang akan menggelontorkan anggaran Rp12 triliun untuk pelatihan lulusan SMA dan SMK agar siap bekerja di luar negeri. https://t.co/FL69NPhpDG","1986055483174883425","","","in","","0","0","0","https://x.com/undefined/status/1986055483174883425","117189854",
"1986055378136908259","Wed Nov 05 12:57:55 +0000 2025","0","Pimpinan DPR ribuan dapur MBG berpotensi ciptakan lapangan kerja https://t.co/MGjPvBrMxI","1986055378136908259","https://pbs.twimg.com/ext_tw_video_thumb/1986055295769116673/pu/img/DEd0BgZgqy0oEmem.jpg","","in","","0","0","0","https://x.com/undefined/status/1986055378136908259","1262157433780137984",
"1985970502259916944","Wed Nov 05 12:57:18 +0000 2025","0","@blinkmf p @.dpr segera naturalisasi udah lancar bahasa Indonesia","1986055219596382678","","blinkmf","in","","0","0","0","https://x.com/undefined/status/1986055219596382678","1509070404328955904",
"1986055193642049717","Wed Nov 05 12:57:11 +0000 2025","0","Anggota Komisi X DPR RI Andi Muawiyah Ramly menyambut baik keputusan UNESCO yang menetapkan Bahasa Indonesia sebagai bahasa resmi Sidang Umum UNESCO. Baginya ini tonggak penting yang menegaskan posisi strategis Bahasa Indonesia di kancah internasional. https://t.co/qyiYMN0wqI","1986055193642049717","","","in","","0","0","0","https://x.com/undefined/status/1986055193642049717","117189854",
"1986055128106074550","Wed Nov 05 12:56:56 +0000 2025","0","Pimpinan DPR sidak pabrik ban michelin https://t.co/QESscAqQQX","1986055128106074550","https://pbs.twimg.com/ext_tw_video_thumb/1986055051597729792/pu/img/BXA6se6yhareo78J.jpg","","in","","0","0","0","https://x.com/undefined/status/1986055128106074550","1262157433780137984",
"1986055127883718979","Wed Nov 05 12:56:56 +0000 2025","0","ini kodenya dpr ian hanbin bobby ASS comeback kah","1986055127883718979","","","in","","0","1","0","https://x.com/undefined/status/1986055127883718979","943778528",
"1986055048317775973","Wed Nov 05 12:56:37 +0000 2025","0","minat jadi pengangguran selamanya dengan income sebesar gaji dpr","1986055048317775973","","","in","","0","3","0","https://x.com/undefined/status/1986055048317775973","1529122228054347776",
"1985972571033256203","Wed Nov 05 12:56:19 +0000 2025","1","@abu_waras Namanya juga DPR Indonesia.... https://t.co/i4cgjZfoH3","1986054975248822451","https://pbs.twimg.com/media/G4_idS-acAAHCt5.jpg","abu_waras","in","","0","0","0","https://x.com/undefined/status/1986054975248822451","1906551311895793664",
"1986054749427531871","Wed Nov 05 12:55:26 +0000 2025","0","DPR RI terima audiensi aksi bahas MBG - KOPDES https://t.co/7n9ZBtOpFz","1986054749427531871","https://pbs.twimg.com/ext_tw_video_thumb/1986054704846262272/pu/img/LFIC0kiRaoScRr2P.jpg","","in","","0","0","0","https://x.com/undefined/status/1986054749427531871","1262157433780137984",
"1985931721343377852","Wed Nov 05 12:54:59 +0000 2025","0","@kazitoh20 Makasii DPR","1986054637787701755","","kazitoh20","in","","0","0","0","https://x.com/undefined/status/1986054637787701755","1851938995560943618",
"1985990559203528812","Wed Nov 05 12:54:41 +0000 2025","0","@txtdrimedia dpr makin ga berguna bg rakyat isinya orang2 useless ntar ja maksa2 rakyat buat nyoblos.","1986054564240605348","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1986054564240605348","1922833790009004032",
"1986051755088683127","Wed Nov 05 12:43:32 +0000 2025","0","DRAMATIS! 3 Anggota DPR Dikenakan Sanksi Berat Sahroni Eko Patrio Naf... https://t.co/eyiPpupkYf via @YouTube","1986051755088683127","","","in","","0","0","0","https://x.com/undefined/status/1986051755088683127","1346423505882030081",
"1986051696313995438","Wed Nov 05 12:43:18 +0000 2025","0","Akhirnya MKD DPR RI resmi nyatakan Uya Kuya TIDAK TERBUKTI melanggar kode etik. Semua tuduhan cuma berdasarkan video editan jadul yang sengaja diputarbalikkan buat bikin gaduh. Uya jadi korban fitnah terstruktur","1986051696313995438","","","in","","0","0","0","https://x.com/undefined/status/1986051696313995438","1710359722682191872",
"1985619867412934817","Wed Nov 05 12:42:59 +0000 2025","0","@Catatan_ali7 @jokowi @Uki23 @DianSandiU @DedynurPalakka Otak lu dimana njing abah? Emangnya proyek segede itu bisa disetujui oleh 1 orang tanpa bantuan partai di DPR ??","1986051617888842115","","Catatan_ali7","in","","0","0","0","https://x.com/undefined/status/1986051617888842115","1905881063605641217",
"1985926253057339437","Wed Nov 05 12:42:33 +0000 2025","0","@mediaindonesia Isu whoosh ternyata mampu menangkal persoalan... Paw beberapa anggota dpr Pemakzulan gibran Ijazah identik Uang pensiun anggota dpr","1986051509512245414","","mediaindonesia","in","","0","0","0","https://x.com/undefined/status/1986051509512245414","749123511352848390",
"1986043008362692822","Wed Nov 05 12:42:21 +0000 2025","0","@Heraloebss Ini bukan cuma soal satu orang tapi soal marwah institusi DPR. Kembalikan haknya beri ruang buat dia bicara dan yang paling penting: hukum para pengedit video! Jangan sampai ada korban berikutnya.","1986051457897132420","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1986051457897132420","1710335367482847232",
"1986051336157446287","Wed Nov 05 12:41:52 +0000 2025","1","Anggota DPR dukung langkah Menko PM manfaatkan aset tidur untuk UMKM - ANTARA News https://t.co/lGSNnn8DWe","1986051336157446287","","","in","","0","0","0","https://x.com/undefined/status/1986051336157446287","65409203",
"1985660397425443013","Wed Nov 05 12:41:48 +0000 2025","0","@salam4jari Kalau demo aja jumlah polisi banyak la kalau kagak ada demo mereka kerjanya ngapain brooo... macam eceng gondok aja dipelihara kagak ada guna.. negara boros kasih gaji ke mereka.. njir @KemenkeuRI @DPR_RI @prabowo @Gerindra @PDemokrat","1986051320546279471","","salam4jari","in","","0","0","0","https://x.com/undefined/status/1986051320546279471","1629064386743762945",
"1986051079956738227","Wed Nov 05 12:40:51 +0000 2025","0","Pembacaan Putusan Sidang Kode Etik oleh Adang Daradjatun Wakil Ketua Mahkamah Kehormatan Dewan DPR RI https://t.co/NZPSVEGBRr","1986051079956738227","https://pbs.twimg.com/amplify_video_thumb/1986050988692946944/img/3sZ7bDZlvR7YC2gK.jpg","","in","","0","0","0","https://x.com/undefined/status/1986051079956738227","284452349",
"1985599757566554126","Wed Nov 05 12:40:31 +0000 2025","0","@kompascom yang perlu dipangkas dalam efisiensi selanjutnya: jumlah anggota DPD DPR RI DPRD Provinsi DPRD Kabupaten/Kota. Uangnya cukup buat memperbaiki dan meratakan pendidikan ","1986050996544634981","","kompascom","in","","0","0","0","https://x.com/undefined/status/1986050996544634981","223350303",
"1985691257944018954","Wed Nov 05 12:40:30 +0000 2025","0","@AmaluddinSSili1 Isu whoosh ternyata mampu menangkal persoalan... Paw beberapa anggota dpr Pemakzulan gibran Ijazah identik Uang pensiun anggota dpr","1986050992211943838","","AmaluddinSSili1","in","","0","0","0","https://x.com/undefined/status/1986050992211943838","749123511352848390",
"1986050945155990008","Wed Nov 05 12:40:19 +0000 2025","0","Sekjen aksi Jatim apresiasi respon cepat DPR terkait usulan pengembalian wewenang pegelolaan tanah desa https://t.co/5eYfiKLMaC","1986050945155990008","https://pbs.twimg.com/media/G4_ezwwa0AAIR8k.jpg","","in","","0","0","0","https://x.com/undefined/status/1986050945155990008","1262157433780137984",
"1986050933210685946","Wed Nov 05 12:40:16 +0000 2025","1","MALU KAN!! DPR Argentina Kirim Dokumen Asli Pemain Naturalisasi Malaysia... https://t.co/6WRcKSQCts via @YouTube","1986050933210685946","","","in","","0","0","1","https://x.com/undefined/status/1986050933210685946","1467076852011323392",
"1986045704918229006","Wed Nov 05 12:40:15 +0000 2025","0","@zetsupth Oh ya dulu gue juga dapet uang telekomunikasi sih (kayak DPR tapi ga pake uang pajak!) lumayan bisa buat beli langganan bulanan bundling hape terus hapenya simpen sendiri atau jual lagi ","1986050930563830215","","und_cuckoosnest","in","","0","1","0","https://x.com/undefined/status/1986050930563830215","1760906635768410112",
"1986027658057306155","Wed Nov 05 12:39:57 +0000 2025","0","@PDI_Perjuangan @deddysitorus @DPR_RI Pintar sekali kalian Tunggu kondisi sudah kondusif sudah tak lagi dibicarakan hasil sidang diumumkan Padahal hasil kemungkinan besar sudah disiapkan dari awal Coba hasil sidang mkd ini diumumkan saat awal September Gak bakal tenang pemerintahan ","1986050855225991222","","Indonesia_java","in","","0","0","0","https://x.com/undefined/status/1986050855225991222","1398218987180199940",
"1985969406296641658","Wed Nov 05 12:39:51 +0000 2025","0","@LukeSusilo @txtdrimedia TETAP SALAH MEREKA BUKAN AHLINYA DAN TIDAK MEMPUNYAI ILMU UNTUK MENJADI ANGGOTA DPR!!!","1986050830521565653","","LukeSusilo","in","","0","0","0","https://x.com/undefined/status/1986050830521565653","1859225977186037760",
"1985983512663425141","Wed Nov 05 12:39:47 +0000 2025","0","@drluckyman60 @Metro_TV Isu whoosh ternyata mampu menangkal persoalan... Paw beberapa anggota dpr Pemakzulan gibran Ijazah identik Uang pensiun anggota dpr","1986050814985838757","","drluckyman60","in","","0","0","0","https://x.com/undefined/status/1986050814985838757","749123511352848390",
"1986050665593102760","Wed Nov 05 12:39:12 +0000 2025","0","Enak ya jadi DPR","1986050665593102760","","","in","","0","0","0","https://x.com/undefined/status/1986050665593102760","1150896712132595713",
"1986027658057306155","Wed Nov 05 12:37:29 +0000 2025","0","@PDI_Perjuangan @deddysitorus Diliburkan 1.440- hari ke depan rasanya juga Indonesia akan baik baik saja atau mungkin akan jadi jauh lebih baik Wakil rakyat jarene Asu asu gak onok sing ngewakili blass Keributan bulan Agustus makan korban loh gak dianggep blass asu asu @DPR_RI","1986050232048890219","","Indonesia_java","in","","0","1","0","https://x.com/undefined/status/1986050232048890219","1398218987180199940",
"1986050183789211722","Wed Nov 05 12:37:17 +0000 2025","0","dpr ian dimiripin komeng aj dia setuju","1986050183789211722","","","in","","0","0","0","https://x.com/undefined/status/1986050183789211722","1119527954122297345",
"1986050127073800602","Wed Nov 05 12:37:03 +0000 2025","0","jangan kaya dpr gt ah menghilang abis menjanjikan sesuatu #ทวงรูปสไปเดอร์ปอนกับเซเลอร์พุ","1986050127073800602","","","in","","0","0","0","https://x.com/undefined/status/1986050127073800602","1522030428307157001",
"1986010602125287508","Wed Nov 05 12:29:12 +0000 2025","0","@tvOneNews Atur ajalah suka2 kalian yg lg berkuasa didunia konoha ini @DPR_RI","1986048151263084970","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1986048151263084970","1031560129047482368",
"1975822604301967648","Wed Nov 05 12:28:56 +0000 2025","1","@DsSupriyady @grok @prabowo @bang_dasco @DPR_RI @DokterTifa @rahmasarita @kumparan @geloraco @OposisiCerdas @BEMUI_Official @UGMYogyakarta @jokowi @KPK_RI @Fahrihamzah @SianiparRismon @Dennysiregar7 @ch_chotimah2 @ajengcute16__ @antikorupsi @sahabatICW @TRANS7 @KPAI_official @Kemenag_RI @DarsAlexandra1 @muhammadiyah @cakimiNOW @DamaiHariLubis @Transmart_IND @PT_Transjakarta @salam4jari @kemenbud @marlina_idha @YLKI_ID @KomnasPerempuan Macan Lansia angel tuturane ","1986048081792815140","","DsSupriyady","in","","0","2","0","https://x.com/undefined/status/1986048081792815140","1604088193196109826",
"1985995503918813648","Wed Nov 05 12:28:30 +0000 2025","0","@ARSIPAJA @DPR_RI mana bisa dipercaya masyarakat soalnya laporan masyarakat yg masuk ke DPR aja bisa seenak jidatnya sendiri DIBEGAL oleh kader @golkarpedia @meutya_hafid sengaja laporan sy gak diproses sama sekali sampai saat ini. Hak2 TKI sy jdi menguap entah kemana. @kemenp2mi @KIPusat https://t.co/z9wyxLfJiQ","1986047972405371013","https://pbs.twimg.com/media/G4_cGl2bsAAv6N6.jpg","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1986047972405371013","1846749067864625153",
"1985983512663425141","Wed Nov 05 12:28:07 +0000 2025","0","@Metro_TV Isu whoosh ternyata mampu menangkal persoalan... Paw beberapa anggota dpr Pemakzulan gibran Ijazah identik Uang pensiun anggota dpr","1986047875781214229","","Metro_TV","in","","0","0","0","https://x.com/undefined/status/1986047875781214229","749123511352848390",
"1985656596446527516","Wed Nov 05 12:27:48 +0000 2025","1","@westhernsea DPR bukan negara ya? Pantes rapat kerja DPR cuma utk memperkaya oknum dgn menaikkan anggaran operasional &amp; tunjangan kinerja gak bermanfaat malah menyusahkan masyarakat. Saat reses oknum² 'minta' ke para pejabat daerah yg dikunjungi. Semoga BPK PPATK &amp; KPK dpt ungkap oknum² tsb.","1986047797880312169","","westhernsea","in","","0","0","0","https://x.com/undefined/status/1986047797880312169","1556273938497703938",
"1986047613259714714","Wed Nov 05 12:27:04 +0000 2025","1","Uya Kuya anggota DPR dari Fraksi PAN kembali aktif menjalankan tugasnya setelah Mahkamah Kehormatan Dewan (MKD) memutuskan ia tidak terbukti melanggar kode etik terkait video pernyataan kontroversial pada Agustus 2025. Keputusan ini diambil setelah serangkaian pemeriksaan dan https://t.co/1FSzwG6l51","1986047613259714714","https://pbs.twimg.com/ext_tw_video_thumb/1986047564265971712/pu/img/WkfToAOeiBeoKBaR.jpg","","in","","0","0","0","https://x.com/undefined/status/1986047613259714714","1331503267814072320",
"1986047571421446500","Wed Nov 05 12:26:54 +0000 2025","0","huft kalau gw gabisa tuh soalnya ketemunya kalau ga brengsek yaaaaaaaaa BRENGSEK lv2 kalau ga dua itu yaaa adalah anak dpr babi tp aku moh cok","1986047571421446500","","","in","","0","0","0","https://x.com/undefined/status/1986047571421446500","1819787896427274240",
"1985965122947629328","Wed Nov 05 12:26:23 +0000 2025","0","@B3doel___ DPR JEMBOOOOTTTT","1986047442480209951","","B3doel___","in","","0","0","0","https://x.com/undefined/status/1986047442480209951","951442434747072512",
"1986006983959535720","Wed Nov 05 12:25:57 +0000 2025","0","@Catatan_ali7 @DPR_RI Nasib jadi rakyat indon","1986047332786504053","","Catatan_ali7","in","","0","0","0","https://x.com/undefined/status/1986047332786504053","58369204",
"1986047314948157585","Wed Nov 05 12:25:53 +0000 2025","0","Sakit kepala gue bacanya Ditipu DPR lagi","1986047314948157585","","","in","","0","0","0","https://x.com/undefined/status/1986047314948157585","539891943",
"1985972571033256203","Wed Nov 05 12:25:42 +0000 2025","0","@abu_waras Apes bener sdh kena jarah disidang etik lagi. Padahal dosa DPR itu bukan krn joget2 saja tp paling mendasar adalah jd kaum yes sir ke Eksekutif yg seharusnya mrk jd pengawas pemerintah.","1986047270014611913","","abu_waras","in","","0","1","0","https://x.com/undefined/status/1986047270014611913","2403574648",
"1986047256118898813","Wed Nov 05 12:25:39 +0000 2025","5","Kalau diskorsing gini masih terima gaji nggak sih? Gue kok kecewa sama MKD DPR RI ya? Ada yang sama kecewa? https://t.co/SQs9Bh5HB6","1986047256118898813","https://pbs.twimg.com/media/G4_bdEXboAARv9o.jpg","","in","","0","5","5","https://x.com/undefined/status/1986047256118898813","2650421658",
"1986046954124857828","Wed Nov 05 12:24:27 +0000 2025","0","Kalo Mau DPR bener sanksi pemecatan yg punya hak ya yg ngangkat rakyat ! Bikin polling digital tahunan utk anggota DPR jd biar mrk beneran kerja buat rakyat bukan buat parpolnya.","1986046954124857828","","","in","","0","0","0","https://x.com/undefined/status/1986046954124857828","2403574648",
"1986042484263444546","Wed Nov 05 12:24:06 +0000 2025","0","@BakulKopiPahit7 @ch_chotimah2 Taukan ya azas dpr dprd dlm ambil kputusan? Bdasarkan musyawarah dn voting jika musyawarah buntu. Sampe situ paham ga","1986046866895872221","","BakulKopiPahit7","in","","0","0","0","https://x.com/undefined/status/1986046866895872221","1778096256570834944",
